id,label,external,entrypoint
1358,Lcom/tencent/bugly/legu/proguard/t;->a(I Lcom/tencent/bugly/legu/proguard/an;)V [access_flags=public final] @ 0x3e0cc,False,False
1359,Lcom/tencent/bugly/legu/proguard/t;->a(J)V [access_flags=protected final synchronized] @ 0x3e3b4,False,False
1360,Lcom/tencent/bugly/legu/proguard/t;->a(Ljava/util/Map;)Z [access_flags=public final] @ 0x3e4d0,False,False
1361,Lcom/tencent/bugly/legu/proguard/t;->a([B)[B [access_flags=public final] @ 0x3e5e4,False,False
1362,Lcom/tencent/bugly/legu/proguard/t;->b()J [access_flags=public final] @ 0x3e65c,False,False
1363,Ljava/util/List;->remove(Ljava/lang/Object;)Z,True,False
1364,Lcom/tencent/bugly/legu/proguard/t;->b([B)[B [access_flags=public final] @ 0x3e730,False,False
1365,Lcom/tencent/bugly/legu/proguard/u;-><init>(Landroid/content/Context; I I [B Ljava/lang/String; Lcom/tencent/bugly/legu/proguard/s; Z I I)V [access_flags=private constructor] @ 0x3e88c,False,False
1366,Lcom/tencent/bugly/legu/proguard/u;->a(Lcom/tencent/bugly/legu/proguard/an; Z I Ljava/lang/String; I)V [access_flags=private] @ 0x3e99c,False,False
1367,Lcom/tencent/bugly/legu/proguard/u;->a(Lcom/tencent/bugly/legu/proguard/an; Lcom/tencent/bugly/legu/crashreport/common/info/a; Lcom/tencent/bugly/legu/crashreport/common/strategy/a;)Z [access_flags=private static] @ 0x3eac0,False,False
1368,Lcom/tencent/bugly/legu/proguard/u;->run()V [access_flags=public final] @ 0x3ed40,False,False
1369,Ljava/lang/Byte;->toString(B)Ljava/lang/String;,True,False
1370,Lcom/tencent/bugly/legu/proguard/v$1;-><init>(Lcom/tencent/bugly/legu/proguard/v;)V [access_flags=constructor] @ 0x3f560,False,False
1371,Lcom/tencent/bugly/legu/proguard/v$1;->newThread(Ljava/lang/Runnable;)Ljava/lang/Thread; [access_flags=public final] @ 0x3f578,False,False
1372,Lcom/tencent/bugly/legu/proguard/v;-><init>()V [access_flags=protected constructor] @ 0x3f5a0,False,False
1373,Ljava/util/concurrent/ThreadPoolExecutor;->shutdownNow()Ljava/util/List;,True,False
1374,Ljava/util/concurrent/ThreadPoolExecutor;->isShutdown()Z,True,False
1375,Ljava/util/concurrent/ScheduledExecutorService;->isShutdown()Z,True,False
1376,Ljava/util/concurrent/ScheduledExecutorService;->shutdownNow()Ljava/util/List;,True,False
1377,Lcom/tencent/bugly/legu/proguard/v;->c()Z [access_flags=private synchronized] @ 0x3f6ec,False,False
1378,Ljava/util/concurrent/ScheduledExecutorService;->schedule(Ljava/lang/Runnable; J Ljava/util/concurrent/TimeUnit;)Ljava/util/concurrent/ScheduledFuture;,True,False
1379,Ljava/util/concurrent/ScheduledExecutorService;->execute(Ljava/lang/Runnable;)V,True,False
1380,Ljava/util/concurrent/ThreadPoolExecutor;->submit(Ljava/lang/Runnable;)Ljava/util/concurrent/Future;,True,False
1381,Ljava/util/concurrent/Executors;->newScheduledThreadPool(I Ljava/util/concurrent/ThreadFactory;)Ljava/util/concurrent/ScheduledExecutorService;,True,False
1382,Ljava/util/concurrent/ThreadPoolExecutor;-><init>(I I J Ljava/util/concurrent/TimeUnit; Ljava/util/concurrent/BlockingQueue; Ljava/util/concurrent/ThreadFactory;)V,True,False
1383,Ljava/util/concurrent/LinkedBlockingQueue;-><init>(I)V,True,False
1384,Lcom/tencent/bugly/legu/proguard/v;->a(Ljava/lang/Runnable;)Z [access_flags=public final synchronized] @ 0x3f764,False,False
1385,Lcom/tencent/bugly/legu/proguard/w;->a(I Ljava/lang/String; [Ljava/lang/Object;)Z [access_flags=private static varargs] @ 0x3fb48,False,False
1386,Ljava/lang/String;->format(Ljava/util/Locale; Ljava/lang/String; [Ljava/lang/Object;)Ljava/lang/String;,True,False
1387,Lcom/tencent/bugly/legu/proguard/x$1;-><init>(Ljava/lang/String;)V [access_flags=constructor] @ 0x3fce8,False,False
1388,Lcom/tencent/bugly/legu/proguard/x$1;->run()V [access_flags=public final] @ 0x3fd04,False,False
1389,Lcom/tencent/bugly/legu/proguard/x;->b()Ljava/lang/StringBuilder; [access_flags=static synthetic] @ 0x4055c,False,False
1390,Lcom/tencent/bugly/legu/proguard/x;->e()Ljava/lang/String; [access_flags=static synthetic] @ 0x40648,False,False
1391,Lcom/tencent/bugly/legu/proguard/x;->d()Lcom/tencent/bugly/legu/proguard/x$a; [access_flags=static synthetic] @ 0x40630,False,False
1392,Lcom/tencent/bugly/legu/proguard/x$a;->a(Lcom/tencent/bugly/legu/proguard/x$a;)Ljava/io/File; [access_flags=static synthetic] @ 0x3fea4,False,False
1393,Lcom/tencent/bugly/legu/proguard/x;->c()I [access_flags=static synthetic] @ 0x40618,False,False
1394,Lcom/tencent/bugly/legu/proguard/x$a;->a(Ljava/lang/String;)Z [access_flags=public final synchronized] @ 0x3ffa4,False,False
1395,Lcom/tencent/bugly/legu/proguard/x;->a(Lcom/tencent/bugly/legu/proguard/x$a;)Lcom/tencent/bugly/legu/proguard/x$a; [access_flags=static synthetic] @ 0x400dc,False,False
1396,Lcom/tencent/bugly/legu/proguard/x$a;->d(Lcom/tencent/bugly/legu/proguard/x$a;)Z [access_flags=static synthetic] @ 0x3ff8c,False,False
1397,Lcom/tencent/bugly/legu/proguard/x;->a()Ljava/lang/Object; [access_flags=static synthetic] @ 0x400f4,False,False
1398,Lcom/tencent/bugly/legu/proguard/x$a;->c(Lcom/tencent/bugly/legu/proguard/x$a;)Z [access_flags=static synthetic] @ 0x3ff70,False,False
1399,Lcom/tencent/bugly/legu/proguard/x$a;-><init>(Ljava/lang/String;)V [access_flags=public constructor] @ 0x3fe5c,False,False
1400,Lcom/tencent/bugly/legu/proguard/x$a;->b(Lcom/tencent/bugly/legu/proguard/x$a;)J [access_flags=static synthetic] @ 0x3ff58,False,False
1401,Lcom/tencent/bugly/legu/proguard/x$a;->a()Z [access_flags=private synchronized] @ 0x3febc,False,False
1402,Ljava/io/FileOutputStream;-><init>(Ljava/io/File; Z)V,True,False
1403,Ljava/io/FileOutputStream;->write([B)V,True,False
1404,Ljava/io/FileOutputStream;->flush()V,True,False
1405,Lcom/tencent/bugly/legu/proguard/x;->b(Ljava/lang/String; Ljava/lang/String; Ljava/lang/String;)Z [access_flags=private static] @ 0x40574,False,False
1406,Ljava/io/PrintWriter;->flush()V,True,False
1407,Ljava/io/StringWriter;->toString()Ljava/lang/String;,True,False
1408,Lcom/tencent/bugly/legu/proguard/x;-><clinit>()V [access_flags=static constructor] @ 0x40038,False,False
1409,Ljava/text/SimpleDateFormat;-><init>(Ljava/lang/String;)V,True,False
